version_uri	date	century	author_lat	title_lat	tok_length	millionaire
0204Shafici.Musnad.Shamela0021495-ara1	204	3	Shafici	Musnad	146013	FALSE
1298IbnTalibDimashqiMaydani.LubabFiSharhKitab.Shamela0021496-ara1	1298	13	Ibn Talib Dimashqi Maydani	Lubab Fi Sharh Kitab	218716	FALSE
0785IbnMuhammadShamsDinManbiji.TasliyatAhlMasaib.Shamela0021502-ara1	785	8	Ibn Muhammad Shams Din Manbiji	Tasliyat Ahl Masaib	62730	FALSE
1347BashirYamut.Shacirat.Shamela0021508-ara1	1347	14	Bashir Yamut	Shacirat	36631	FALSE
0247FathIbnKhaqan.QalaidCiqyan.Shamela0021510-ara1	247	3	Fath Ibn Khaqan	Qalaid Ciqyan	83978	FALSE
1450CabdAllahGhunayman.MukhtasarMinhajSunna.Shamela0021512-ara1	1450	15	Cabd Allah Ghunayman	Mukhtasar Minhaj Sunna	153052	FALSE
0732IbnMuhammadShihabDinBaghdadi.IrshadSalik.Shamela0021516-ara1	732	8	Ibn Muhammad Shihab Din Baghdadi	Irshad Salik	22858	FALSE
1450WalidUmawi.MucjamAshabIbnTaymiyya.Shamela0021524-ara1	1450	15	Walid Umawi	Mucjam Ashab Ibn Taymiyya	31649	FALSE
1346LuisShikhuYasuci.ShucaraNasraniyya.Shamela0021525-ara1	1346	14	Luis Shikhu Yasuci	Shucara Nasraniyya	258718	FALSE
1420IbnBaz.MajmucFatawa.Shamela0021537-ara1	1420	15	Ibn Baz	Majmuc Fatawa	1986747	TRUE
0911Suyuti.DurarMuntathira.Shamela0021542-ara1	911	10	Suyuti :: Ǧalāl al-Dīn al-Suyūṭī :: Ǧalāl al-Dīn  ʿAbd al-Raḥmān b. Kamāl al-Dīn Abī Bakr b. Muḥammad Sābiq al-Dīn Ḫiḍr al-Ḫuḍayrī al-Asyūṭī	Durar Muntathira	14884	FALSE
0864IbnAhmadJalalDinMahalli.SharhWaraqatFiUsulFiqh.Shamela0021547-ara1	864	9	Ibn Ahmad Jalal Din Mahalli	Sharh Waraqat Fi Usul Fiqh	13749	FALSE
0806IbnHusaynZaynDinCiraqi.Mughni.Shamela0021550-ara1	806	9	Ibn Husayn Zayn Din Ciraqi	Mughni	202075	FALSE
0804IbnMulaqqin.TadhkiraFiFiqhShafici.Shamela0021553-ara1	804	9	Ibn Mulaqqin	Tadhkira Fi Fiqh Shafici	8561	FALSE
0285IbnYazidMubarrad.Tacazi.Shamela0021554-ara1	285	3	Ibn Yazid Mubarrad :: Ibn Yazīd al-Mubarrad ::  Abū l-ʿAbbās Muḥammad b. Yazīd b. ʿAbd al-Akbar b. ʿUmayr b. Ḥasān b. Salīm b. Saʿd¶    b. ʿAbdallāh b. Zayd b. Mālik b. al-Ḥāriṯ b. ʿĀmir b. ʿAbdallāh b. Bilāl b. ʿAwf¶    b. Aslam b. Kaʿb b. al-Ḥāriṯ b. Kaʿb b. ʿAbdallāh b. Mālik b. al-Naḍr b. al-Azad¶    b. al-Ġawṯ al-Azdī al-Ṯimālī al-Mubarrad	al-taʿāzī ::	42552	FALSE
0562Samcani.Muntakhab.Shamela0021556-ara1	562	6	Samcani	Muntakhab	186226	FALSE
0502RaghibIsbahani.TafsilNashatayn.Shamela0021562-ara1	502	6	Raghib Isbahani	Tafsil Nashatayn	16822	FALSE
0597IbnJawzi.AkhbarNisa.Shamela0021563-ara1	597	6	Ibn Jawzi	Akhbar Nisa	41860	FALSE
0584IbnMunqidhShayzari.Ictibar.Shamela0021564-ara1	584	6	Ibn Munqidh Shayzari :: Usāmaŧ b. Munqiḏ :: Muʾayyad al-Dawlaŧ Maǧd al-Dīn Abū al-Muẓaffar Usāmaŧ b. Muršid b. ʿAlī b. Muqlid b. Naṣr b. Munqiḏ al-Kinānī al-Kalbī al-Šayzarī	Ictibar	41360	FALSE
0807NurDinHaythami.MaqsadAli.Shamela0021570-ara1	807	9	Nur Din Haythami	Maqsad Ali	138996	FALSE
0774IbnKathir.IkhtisarCulumHadith.Shamela0021571-ara1	774	8	Ibn Kathir :: Ibn Kaṯīr :: ʿImād al-dīn Abū-al-Fadāʾ Ismāʿīl b. ʿUmar b. Kaṯīr al-Qarašī, al-Baṣrī, al-Dimašqī	Ikhtisar Culum Hadith	22419	FALSE
0303Nasai.Jumca.Shamela0021577-ara1	303	4	Nasai :: al-Nasā'ī :: al-Qāḍī Abū ʿAbd al-Raḥmān Aḥmad b. Šuʿayb b. ʿAlī b. Sinān b. Baḥr b. Dīnār	Jumca	6285	FALSE
0728IbnTaymiyya.KalimTayyib.Shamela0021578-ara1	728	8	Ibn Taymiyya	Kalim Tayyib	12713	FALSE
0590IbnNasrJalalDinShayzari.NihayatRutba.Shamela0021584-ara1	590	6	Ibn Nasr Jalal Din Shayzari	Nihayat Rutba	16929	FALSE
1098IbnMuhammadShihabDinHamawi.GhamzCuyun.Shamela0021588-ara1	1098	11	Ibn Muhammad Shihab Din Hamawi	Ghamz Cuyun	440547	FALSE
1125IbnGhanimAzhariNafrawi.FawakihDawani.Shamela0021589-ara1	1125	12	Ibn Ghanim Azhari Nafrawi	Fawakih Dawani	557280	FALSE
1182IbnIsmacilSancani.SubulSalam.Shamela0021590-ara1	1182	12	Ibn Ismacil Sancani	Subul Salam	483418	FALSE
0794BadrDinZarkashi.ManthurFiQawacid.Shamela0021592-ara1	794	8	Badr Din Zarkashi	Manthur Fi Qawacid	185541	FALSE
0794BadrDinZarkashi.BahrMuhit.Shamela0021593-ara1	794	8	Badr Din Zarkashi	Bahr Muhit	668033	FALSE
0799IbnFarhun.TabsiratHukkam.Shamela0021595-ara1	799	8	Ibn Farhun	Tabsirat Hukkam	250056	FALSE
0800IbnCaliYamaniZabidi.JawharaNayyira.Shamela0021596-ara1	800	9	Ibn Cali Yamani Zabidi	Jawhara Nayyira	384495	FALSE
1189CaliCadawi.HashiyatCadawi.Shamela0021597-ara1	1189	12	Cali Cadawi	Hashiyat Cadawi	646507	FALSE
1204SulaymanJamal.Hashiya.Shamela0021598-ara1	1204	13	Sulayman Jamal	Hashiya	2230762	TRUE
1221IbnMuhammadBujayrimiMisri.TuhfatHabib.Shamela0021599-ara1	1221	13	Ibn Muhammad Bujayrimi Misri	Tuhfat Habib	1209937	TRUE
0844IbnKhalilCalaDinTarabulusi.MucinHukkam.Shamela0021600-ara1	844	9	Ibn Khalil Cala Din Tarabulusi	Mucin Hukkam	108420	FALSE
0430AbuNucaymIsbahani.SifatJanna.Shamela0021602-ara1	430	5	Abu Nucaym Isbahani :: ʾAbū Nuʿaym al-Iṣbahānī ::  ʾAbū Nuʿaym ʾAḥmad b. ʿAbd Āllāh b. Isḥāq b. Mūs/a b. Mihrān al-^Sāfiʿī, al-Iṣbahānī	Sifat Janna	37255	FALSE
1230IbnAhmadDasuqi.HashiyatCalaSharhKabir.Shamela0021604-ara1	1230	13	Ibn Ahmad Dasuqi	Hashiyat Cala Sharh Kabir	1648263	TRUE
0879IbnMuhammadIbnAmirHajj.TaqrirWaTahbir.Shamela0021605-ara1	879	9	Ibn Muhammad Ibn Amir Hajj	Taqrir Wa Tahbir	589701	FALSE
1241IbnMuhammadKhalwatiSawi.BulghatSalik.Shamela0021607-ara1	1241	13	Ibn Muhammad Khalwati Sawi	Bulghat Salik	828903	FALSE
1250IbnMuhammadCattarShafici.HashiyaCalaJamcJawamic.Shamela0021608-ara1	1250	13	Ibn Muhammad Cattar Shafici	Hashiya Cala Jamc Jawamic	537240	FALSE
0885CalaDinMardawi.Insaf.Shamela0021609-ara1	885	9	Cala Din Mardawi	Insaf	1104506	TRUE
0894IbnQasimRassacTunisi.SharhHudud.Shamela0021610-ara1	894	9	Ibn Qasim Rassac Tunisi	Sharh Hudud	171710	FALSE
0897IbnYusufCabdariGharnati.TajWaIklilLiMukhtasarKhalil.Shamela0021611-ara1	897	9	Ibn Yusuf Cabdari Gharnati	Taj Wa Iklil Li Mukhtasar Khalil	702804	FALSE
1299MuhammadCulayshMaliki.MinahJalil.Shamela0021614-ara1	1299	13	Muhammad Culaysh Maliki	Minah Jalil	1472491	TRUE
0884AbuIshaqIbnMuflih.MubdicFiSharhMuqnic.Shamela0021619BK2-ara1	884	9	Abu Ishaq Ibn Muflih	Mubdic Fi Sharh Muqnic	NA	NA
0957ShihabDinRamli.FatawaRamli.Shamela0021623-ara1	957	10	Shihab Din Ramli	Fatawa Ramli	236313	FALSE
0643DiyaDinMuqaddasi.RuwatArbacatCashar.Shamela0021626-ara1	643	7	Diya Din Muqaddasi	Ruwat Arbacat Cashar	9807	FALSE
0974IbnHajarHaytami.Zawajir.Shamela0021629-ara1	974	10	Ibn Hajar Haytami	Zawajir	282695	FALSE
0581AbuMusaMadini.KalamCalaHadithIstilqa.Shamela0021633-ara1	581	6	Abu Musa Madini	Kalam Cala Hadith Istilqa	221	FALSE
0643DiyaDinMuqaddasi.MuntaqaMinMasmucatMarw.Shamela0021635-ara1	643	7	Diya Din Muqaddasi	Muntaqa Min Masmucat Marw	109261	FALSE
0345IbnCabbasBazzaz.HadithShucba.Shamela0021638-ara1	345	4	Ibn Cabbas Bazzaz	Hadith Shucba	6156	FALSE
1090NizamDinBalkhi.FatawaHindiyya.Shamela0021640-ara1	1090	11	Nizam Din Balkhi	Fatawa Hindiyya	1725618	TRUE
1051IbnYunusBuhutiHanbali.KashshafQinac.Shamela0021642-ara1	1051	11	Ibn Yunus Buhuti Hanbali	Kashshaf Qinac	1109762	TRUE
1078ShaykhiZadahDamadAfandi.MajmacAnhur.Shamela0021644-ara1	1078	11	Shaykhi Zadah Damad Afandi	Majmac Anhur	589310	FALSE
0581AbuMusaMadini.TiwalatAkhbar.Shamela0021646-ara1	581	6	Abu Musa Madini	Tiwalat Akhbar	1785	FALSE
0406IbnMuhammadSaqati.FadailMucawiya.Shamela0021647-ara1	406	5	Ibn Muhammad Saqati	Fadail Mucawiya	4610	FALSE
0439IbnMuhammadKhallal.KaramatAwliya.Shamela0021650-ara1	439	5	Ibn Muhammad Khallal	Karamat Awliya	6968	FALSE
1156IbnMuhammadAbuSacidKhadimi.BariqaMahmudiyya.Shamela0021654-ara1	1156	12	Ibn Muhammad Abu Sacid Khadimi	Bariqa Mahmudiyya	544853	FALSE
0911Suyuti.SahihWaDacif.Shamela0021659-ara1	911	10	Suyuti :: Ǧalāl al-Dīn al-Suyūṭī :: Ǧalāl al-Dīn  ʿAbd al-Raḥmān b. Kamāl al-Dīn Abī Bakr b. Muḥammad Sābiq al-Dīn Ḫiḍr al-Ḫuḍayrī al-Asyūṭī	Sahih Wa Dacif	455329	FALSE
1031CabdRaufMunawi.FaydQadir.Shamela0021660-ara1	1031	11	Cabd Rauf Munawi	Fayd Qadir	1670878	TRUE
0460IbnFadlIsbahani.Amali.Shamela0021664-ara1	460	5	Ibn Fadl Isbahani	Amali	1858	FALSE
0277IbnSufyanFasawi.Mashyakha.Shamela0021670-ara1	277	3	Ibn Sufyan Fasawi :: b. sufyān al-fasawī :: al-ḥāfiẓ abū yūsuf yaʿqūb b. sufyān b. ḥawān al-fārsī al-fasawī	mašayḫŧ ::	15861	FALSE
0400IbnMuhammadLihyani.Hadith.Shamela0021672-ara1	400	5	Ibn Muhammad Lihyani	Hadith	4812	FALSE
0524IbnAhmadIbnAkfaniDimashqi.Hadith.Shamela0021673-ara1	524	6	Ibn Ahmad Ibn Akfani Dimashqi	Hadith	2265	FALSE
0249CabdIbnHamid.MinCawaliMusnad.Shamela0021676-ara1	249	3	Cabd Ibn Hamid	Min Cawali Musnad	3380	FALSE
1243IbnSacdRahyabaniSuyuti.MatalibUliNuha.Shamela0021677-ara1	1243	13	Ibn Sacd Rahyabani Suyuti	Matalib Uli Nuha	1063300	TRUE
0468IbnCabdRahmanNaysaburi.Fawaid.Shamela0021678-ara1	468	5	Ibn Cabd Rahman Naysaburi	Fawaid	1638	FALSE
0535QawwamSunna.Musalsalat.Shamela0021680-ara1	535	6	Qawwam Sunna :: Qawwām al-Sunnaŧ :: Qawwām al-Sunnaŧ Abū al-Qāsim Ismāʿīl b. Muḥammad b. al-Faḍl b. ʿAlī b. Ṭāhir b. Aḥmad al-Qurašī al-Tayyamī thumma al- al-Iṣbahānī al-Ṭalḥī	Musalsalat	1794	FALSE
0682IbnCabdakKunji.MashyakhatDiyaDinTurkumani.Shamela0021681-ara1	682	7	Ibn Cabdak Kunji	Mashyakhat Diya Din Turkumani	15410	FALSE
0258IbnYahyaNaysaburi.Juz.Shamela0021684-ara1	258	3	Ibn Yahya Naysaburi	Juz	7060	FALSE
0398IbnCaliHamadhani.Hadith.Shamela0021685-ara1	398	4	Ibn Cali Hamadhani	Hadith	3931	FALSE
1299MuhammadCulayshMaliki.FathCali.Shamela0021688-ara1	1299	13	Muhammad Culaysh Maliki	Fath Cali	371139	FALSE
0440IbnMuhammadSawwaq.Hadith.Shamela0021690-ara1	440	5	Ibn Muhammad Sawwaq	Hadith	1171	FALSE
0427IbnCaliShahrazuri.Hadith.Shamela0021691-ara1	427	5	Ibn Cali Shahrazuri	Hadith	6705	FALSE
1051IbnYunusBuhutiHanbali.SharhMuntahaIradat.Shamela0021693-ara1	1051	11	Ibn Yunus Buhuti Hanbali	Sharh Muntaha Iradat	665946	FALSE
0443IbnCaliBasri.HadithMalik.Shamela0021696-ara1	443	5	Ibn Cali Basri	Hadith Malik	6422	FALSE
0668IbnCabdDaimZaynDinMuqaddasi.MuntaqaMinHadithJassas.Shamela0021703-ara1	668	7	Ibn Cabd Daim Zayn Din Muqaddasi	Muntaqa Min Hadith Jassas	3757	FALSE
1450CabdKarimKhudayr.SharhKitabTawhid.Shamela0021709-ara1	1450	15	Cabd Karim Khudayr	Sharh Kitab Tawhid	100379	FALSE
0395IbnFarisQazwini.MucjamMaqayis.Shamela0021710-ara1	395	4	Ibn Faris Qazwini	Mucjam Maqayis	362986	FALSE
0751IbnQayyimJawziyya.ZadMacad.Shamela0021713-ara1	751	8	Ibn Qayyim Jawziyya	Zad Macad	561847	FALSE
0923AhmadQastallani.IrshadSari.Shamela0021715-ara1	923	10	Ahmad Qastallani	Irshad Sari	3401828	TRUE
0911Suyuti.Ashbah.Shamela0021719-ara1	911	10	Suyuti :: Ǧalāl al-Dīn al-Suyūṭī :: Ǧalāl al-Dīn  ʿAbd al-Raḥmān b. Kamāl al-Dīn Abī Bakr b. Muḥammad Sābiq al-Dīn Ḫiḍr al-Ḫuḍayrī al-Asyūṭī	Ashbah	150036	FALSE
0558IbnAbiKhayrCimraniYamani.ByanFiMadhhabShafici.Shamela0021721-ara1	558	6	Ibn Abi Khayr Cimrani Yamani	Byan Fi Madhhab Shafici	1392738	TRUE
0911Suyuti.HawiLiFatawi.Shamela0021723-ara1	911	10	Suyuti :: Ǧalāl al-Dīn al-Suyūṭī :: Ǧalāl al-Dīn  ʿAbd al-Raḥmān b. Kamāl al-Dīn Abī Bakr b. Muḥammad Sābiq al-Dīn Ḫiḍr al-Ḫuḍayrī al-Asyūṭī	Hawi Li Fatawi	305109	FALSE
0728IbnTaymiyya.QawacidNuraniyya.Shamela0021729-ara1	728	8	Ibn Taymiyya	Qawacid Nuraniyya	73705	FALSE
0795IbnRajabHanbali.Qawacid.Shamela0021730-ara1	795	8	Ibn Rajab Hanbali :: Zayn al-Dīn Abū al-Faraǧ ʿAbd al-Raḥmān b. Aḥmad b. Raǧab ʿAbd al-Raḥmān b. al-Ḥasan b. Muḥammad b.¶    Abī al-Barakāt Masʿūd al-Baġdādī al-Salāmī al-Dimašqī	Qawacid	172817	FALSE
0620IbnQudamaMaqdisi.KafiFiFiqh.Shamela0021731-ara1	620	7	Ibn Qudama Maqdisi	Kafi Fi Fiqh	420723	FALSE
0520IbnRushdJadd.Muqaddimat.Shamela0021735-ara1	520	6	Ibn Rushd Jadd	Muqaddimat	413865	FALSE
0595IbnRushdHafid.BidayatMujtahid.Shamela0021739-ara1	595	6	Ibn Rushd Hafid	Bidayat Mujtahid	308981	FALSE
1450CabdKarimKhudayr.SharhKitabFitan.Shamela0021741-ara1	1450	15	Cabd Karim Khudayr	Sharh Kitab Fitan	51695	FALSE
0772ShamsDinHanbaliZarqashi.SharhCalaMukhtasarKhiraqi.Shamela0021743-ara1	772	8	Shams Din Hanbali Zarqashi	Sharh Cala Mukhtasar Khiraqi	583799	FALSE
0861IbnHumam.FathQadir.Shamela0021744-ara1	861	9	Ibn Humam	Fath Qadir	2057808	TRUE
0520IbnRushdJadd.BayanWaTahsil.Shamela0021751-ara1	520	6	Ibn Rushd Jadd	Bayan Wa Tahsil	2275352	TRUE
0840ShihabDinBusiri.IthafKhayra.Shamela0021765-ara1	840	9	Shihab Din Busiri	Ithaf Khayra	857680	FALSE
1225ThanaAllahPanipati.TafsirMazhari.Shamela0021766-ara1	1225	13	Thana Allah Panipati	Tafsir Mazhari	1505413	TRUE
0430AbuNucaymIsbahani.TuruqHadithInnaLillah99Isman.Shamela0021783-ara1	430	5	Abu Nucaym Isbahani :: ʾAbū Nuʿaym al-Iṣbahānī ::  ʾAbū Nuʿaym ʾAḥmad b. ʿAbd Āllāh b. Isḥāq b. Mūs/a b. Mihrān al-^Sāfiʿī, al-Iṣbahānī	Turuq Hadith Inna Lillah99Isman	4751	FALSE
1356MustafaSadiqRafici.TahtaRayatQuran.Shamela0021784-ara1	1356	14	Mustafa Sadiq Rafici	Tahta Rayat Quran	91804	FALSE
0385Daraqutni.Ruyat.Shamela0021794-ara1	385	4	Daraqutni :: al-Dāraquṭnī ::  Abū al-Ḥasan ʿAlī b. ʿUmar b. Aḥmad b. Mahdī b. Masʿūd b. al-Nuʿmān b.¶    Dīnār b. ʿAbd Allāh al-Dāraquṭnī	Ruyat	31349	FALSE
0243HarithMuhasibi.Tawahhum.Shamela0021799-ara1	243	3	Harith Muhasibi	Tawahhum	13272	FALSE
0774IbnKathir.JamicMasanid.Shamela0021809-ara1	774	8	Ibn Kathir :: Ibn Kaṯīr :: ʿImād al-dīn Abū-al-Fadāʾ Ismāʿīl b. ʿUmar b. Kaṯīr al-Qarašī, al-Baṣrī, al-Dimašqī	Ǧāmiʿ al-masānīd wa-l-sunan al-hādī li-aqwam sanan	1027761	TRUE
0684ShihabDinQarafi.SharhTanqih.Shamela0021813-ara1	684	7	Shihab Din Qarafi	Sharh Tanqih	117828	FALSE
0563AbuCalaKirmani.MafatihAghani.Shamela0021819-ara1	563	6	Abu Cala Kirmani	Mafatih Aghani	28740	FALSE
0468IbnAhmadWahidiNaysaburi.WasitFiTafsir.Shamela0021821-ara1	468	5	Ibn Ahmad Wahidi Naysaburi	Wasit Fi Tafsir	625123	FALSE
1069ShihabDinQalyubi.HashiyataQalyubiWaCumayra.Shamela0021843-ara1	1069	11	Shihab Din Qalyubi	Hashiyata Qalyubi Wa Cumayra	1157089	TRUE
0926ZakariyyaAnsari.GhurarBahiyya.Shamela0021848BK1-ara1	926	10	Zakariyya Ansari	Ghurar Bahiyya	1653639	TRUE
0992IbnQasimCibadi.HashiyaCalaGhurarBahiyya.Shamela0021848BK2-ara1	992	10	Ibn Qasim Cibadi	Hashiya Cala Ghurar Bahiyya	439672	FALSE
1326CabdRahmanShirbini.HashiyaCalaGhurarBahiyya.Shamela0021848BK3-ara1	1326	14	Cabd Rahman Shirbini	Hashiya Cala Ghurar Bahiyya	513324	FALSE
0597IbnJawzi.IkhbarAhlRusukh.Shamela0022002-ara1	597	6	Ibn Jawzi	Ikhbar Ahl Rusukh	2020	FALSE
0571IbnCasakir.JuzFiFadlRajab.Shamela0022053-ara1	571	6	Ibn Casakir :: Ibn ʿAsākir ::  Abū al-Qāsim ʿAlī b. al-Ḥasan b. Hibaŧ Allāh b. ʿAbd Allāh al-Šāfiʿī	Juz Fi Fadl Rajab	2431	FALSE
1343MustafaManfaluti.Hijab.Shamela0022274-ara1	1343	14	Mustafa Manfaluti	Hijab	3342	FALSE
0705SharafDinDimyatti.Tasalli.Shamela0022301-ara1	705	8	Sharaf Din Dimyatti	Tasalli	12700	FALSE
0441IbnMuhammadCatiqi.Takhrij.Shamela0022334-ara1	441	5	Ibn Muhammad Catiqi	Takhrij	5119	FALSE
0597IbnJawzi.Hathth.Shamela0022340-ara1	597	6	Ibn Jawzi	Hathth	8212	FALSE
0909IbnCabdHadi.CiqdTamam.Shamela0022341-ara1	909	10	Ibn Cabd Hadi	Ciqd Tamam	2896	FALSE
0281IbnAbiDunya.Qanaca.Shamela0022347-ara1	281	3	Ibn Abi Dunya :: Ibn Abī al-Dunyā :: al-Ḥāfiẓ Abū Bakr ʿAbd Allāh b. Muḥammad b. ʿUbayd b. Sufyān b. Qays al-Baġdādī, al-Umawī, al-Qurašī	kitāb al-qanāʿŧ wa-l-taʿaffuf ::	9508	FALSE
0586IbnMuhammadAbuNasrCattabi.SharhNukat.Shamela0022362-ara1	586	6	Ibn Muhammad Abu Nasr Cattabi	Sharh Nukat	26961	FALSE
0215AkhfashAwsat.MacaniQuran.Shamela0022371-ara1	215	3	Akhfash Awsat	Macani Quran	88206	FALSE
0375IbnCabdAllahAbhari.FawaidGharaibHisan.Shamela0022381-ara1	375	4	Ibn Cabd Allah Abhari	Fawaid Gharaib Hisan	3724	FALSE
0646IbnCumarIbnHajibKurdi.ShafiyaFiCilmTasrif.Shamela0022391-ara1	646	7	Ibn Cumar Ibn Hajib Kurdi	Shafiya Fi Cilm Tasrif	20562	FALSE
0385IbnShahin.Fawaid.Shamela0022418-ara1	385	4	Ibn Shahin	Fawaid	1627	FALSE
0412Sulami.ArbacunaFiTasawwuf.Shamela0022526-ara1	412	5	Sulami	Arbacuna Fi Tasawwuf	3456	FALSE
0321AbuJacfarTahawi.SharhMushkilAthar.Shamela0022547-ara1	321	4	Abu Jacfar Tahawi	Sharh Mushkil Athar	844016	FALSE
0319IbnMundhirNaysaburi.TafsirQuran.Shamela0022549-ara1	319	4	Ibn Mundhir Naysaburi	Tafsir Quran	112193	FALSE
0463KhatibBaghdadi.MuntakhabMinZuhdWaRaqaiq.Shamela0022551-ara1	463	5	Khatib Baghdadi :: al-Ḫaṭīb al-Baġdādī ::  Abū Bakr Aḥmad b. ʿAlī b. Ṯābit b. Aḥmad b. Mahdī al-Šāfiʿī, al-Baġdādī	Muntakhab Min Zuhd Wa Raqaiq	10599	FALSE
0795IbnRajabHanbali.FarqBaynaNasihaWaTacyir.Shamela0022566-ara1	795	8	Ibn Rajab Hanbali :: Zayn al-Dīn Abū al-Faraǧ ʿAbd al-Raḥmān b. Aḥmad b. Raǧab ʿAbd al-Raḥmān b. al-Ḥasan b. Muḥammad b.¶    Abī al-Barakāt Masʿūd al-Baġdādī al-Salāmī al-Dimašqī	Farq Bayna Nasiha Wa Tacyir	3023	FALSE
0272Fakihi.AkhbarMakka.Shamela0022579-ara1	272	3	Fakihi :: Muḥammad Ibn Isḥāq al-Fākihī ::  Abū ʿAbdallāh  Ibn  Ibn al-ʿAbbās Muḥammad b. Isḥāq b. al-ʿAbbās al-Makkī al-Fākihī	Aḫbār Makkaŧ fī qadīm al-dahr wa-ḥadīṯihi ::	258406	FALSE
0437MakkiIbnHammushQaysi.Hidaya.Shamela0022593-ara1	437	5	Makki Ibn Hammush Qaysi :: Makkī b. Ḥammūš al-Qaysī ::  Abū Muḥammad Makkī b. Abī Ṭālib Ḥammūš b. Muḥammad b. Muḫtār al-Qaysī, al-Qayrawānī, al-Andalusī, al-Qurṭubī, al-¶    Mālikī	Hidaya	877547	FALSE
0255Jahiz.TajFiAkhlaq.Shamela0022623-ara1	255	3	Jahiz :: al-ǧāḥiẓ ::  abū ʿuthmān ʿamrů b. baḥr al-fuqāmī al-baṣrī	kitāb al-tāǧ fī iḫlāq al-mulūk :: kitāb al-tāǧ	24964	FALSE
0833IbnJazari.Nashr.Shamela0022642-ara1	833	9	Ibn Jazari	Nashr	273044	FALSE
1450CabdKarimKhudayr.SharhBulughMaram.Shamela0022644-ara1	1450	15	Cabd Karim Khudayr	Sharh Bulugh Maram	794269	FALSE
1450CabdKarimKhudayr.SharhCumdatAhkam.Shamela0022645-ara1	1450	15	Cabd Karim Khudayr	Sharh Cumdat Ahkam	389768	FALSE
0728IbnTaymiyya.Cubudiyya.Shamela0022647-ara1	728	8	Ibn Taymiyya	Cubudiyya	17491	FALSE
0728IbnTaymiyya.QacidaTatadammanuDhikrMalabisNabi.Shamela0022648-ara1	728	8	Ibn Taymiyya	Qacida Tatadammanu Dhikr Malabis Nabi	5243	FALSE
0728IbnTaymiyya.QacidaJalila.Shamela0022649-ara1	728	8	Ibn Taymiyya	Qacida Jalila	62583	FALSE
0728IbnTaymiyya.QacidaHasanaFiBaqiyat.Shamela0022650-ara1	728	8	Ibn Taymiyya	Qacida Hasana Fi Baqiyat	5622	FALSE
0728IbnTaymiyya.MasalaFiKanais.Shamela0022651-ara1	728	8	Ibn Taymiyya	Masala Fi Kanais	5011	FALSE
0728IbnTaymiyya.JamicRasail.Shamela0022653-ara1	728	8	Ibn Taymiyya	Jamic Rasail	108140	FALSE
0267HammadIbnIshaq.TarikatNabi.Shamela0022657-ara1	267	3	Hammad Ibn Ishaq	Tarikat Nabi	13511	FALSE
0728IbnTaymiyya.RisalaTadmuriyya.Shamela0022666-ara1	728	8	Ibn Taymiyya	Risala Tadmuriyya	26066	FALSE
0728IbnTaymiyya.TahqiqQawlFiMasalatCisa.Shamela0022667-ara1	728	8	Ibn Taymiyya	Tahqiq Qawl Fi Masalat Cisa	3927	FALSE
0728IbnTaymiyya.FiCabdMahabba.Shamela0022668-ara1	728	8	Ibn Taymiyya	Fi Cabd Mahabba	1621	FALSE
0665AbuShama.MurshidWajiz.Shamela0022676-ara1	665	7	Abu Shama	Murshid Wajiz	42803	FALSE
0608IbnCutyaQudaciTurtushi.TahrirMaqal.Shamela0022712-ara1	608	7	Ibn Cutya Qudaci Turtushi	Tahrir Maqal	116838	FALSE
0795IbnRajabHanbali.IkhtiyarUla.Shamela0022720-ara1	795	8	Ibn Rajab Hanbali :: Zayn al-Dīn Abū al-Faraǧ ʿAbd al-Raḥmān b. Aḥmad b. Raǧab ʿAbd al-Raḥmān b. al-Ḥasan b. Muḥammad b.¶    Abī al-Barakāt Masʿūd al-Baġdādī al-Salāmī al-Dimašqī	Ikhtiyar Ula	15194	FALSE
1308IbnKhalilHindiCuthmani.IzharHaqq.Shamela0022721-ara1	1308	14	Ibn Khalil Hindi Cuthmani	Izhar Haqq	195923	FALSE
1316IbnCumarBantaniJawi.MarahLabid.Shamela0022769-ara1	1316	14	Ibn Cumar Bantani Jawi	Marah Labid	538159	FALSE
0578IbnBashkuwal.Sila.Shamela0022788-ara1	578	6	Ibn Bashkuwal	Sila	138539	FALSE
0728IbnTaymiyya.JamicMasail.Shamela0022797-ara1	728	8	Ibn Taymiyya	Jamic Masail	375278	FALSE
0555IbnQalanisi.Tarikh.Shamela0022799-ara1	555	6	Ibn Qalanisi	Tarikh	119846	FALSE
0774IbnKathir.FadailQuran.Shamela0022800-ara1	774	8	Ibn Kathir :: Ibn Kaṯīr :: ʿImād al-dīn Abū-al-Fadāʾ Ismāʿīl b. ʿUmar b. Kaṯīr al-Qarašī, al-Baṣrī, al-Dimašqī	Fadail Quran	35056	FALSE
0728IbnTaymiyya.FadlAbiBakr.Shamela0022808-ara1	728	8	Ibn Taymiyya	Fadl Abi Bakr	6623	FALSE
0728IbnTaymiyya.AhadithQussas.Shamela0022812-ara1	728	8	Ibn Taymiyya	Ahadith Qussas	2793	FALSE
1332IbnMuhammadJamalDinQasimi.MawcizatMuminin.Shamela0022842-ara1	1332	14	Ibn Muhammad Jamal Din Qasimi	Mawcizat Muminin	109366	FALSE
